sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority,sample_messages,risk_score,risk_level
86892,1.2816557500174084,1,LOW,0.2,0,0,0,3,74,JDBC Connection [HikariProxyConnection@1192064667 wrapping org.postgresql.jdbc.PgConnection@43f0b44a] will not be managed by Spring | doFilterInternal :::: null // null | <==      Total: 2,20.224836250261127,LOW
86891,1.2816557500174084,1,LOW,0.13333333333333333,0,0,0,2,75,binding parameter [1] as [TIMESTAMP] - [2025-07-04T13:21:06.565253210] | JDBC Connection [HikariProxyConnection@1192064667 wrapping org.postgresql.jdbc.PgConnection@43f0b44a] will not be managed by Spring | doFilterInternal :::: null // null,20.224836250261127,LOW
86883,1.2816557500174084,1,LOW,0.2,0,0,0,3,76,SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@69619bf] was not registered for synchronization because synchronization is not active | doFilterInternal :::: null // null | <==      Total: 57,20.224836250261127,LOW
30197,1.0604154867797706,1,LOW,0.13333333333333333,0,0,0,2,77,binding parameter [2] as [VARCHAR] - [manager] |  | extracted value ([col_2_0_] : [VARCHAR]) - [교육프로그램],16.90623230169656,INFO
30198,1.1736779053253945,1,LOW,0.13333333333333333,0,0,0,2,78, | extracted value ([col_2_0_] : [VARCHAR]) - [교육프로그램] | extracted value ([col_3_0_] : [VARCHAR]) - [My Page],18.605168579880917,INFO
30199,1.2869403238710182,1,LOW,0.13333333333333333,0,0,0,2,79,extracted value ([col_2_0_] : [VARCHAR]) - [교육프로그램] | extracted value ([col_3_0_] : [VARCHAR]) - [My Page] | binding parameter [2] as [VARCHAR] - [ROLE_AN],20.304104858065273,LOW
30200,1.4002027424166419,1,LOW,0.13333333333333333,0,0,0,2,80,extracted value ([col_3_0_] : [VARCHAR]) - [My Page] | binding parameter [2] as [VARCHAR] - [ROLE_AN] | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809,22.003041136249628,LOW
30201,1.5134651609622658,1,LOW,0.13333333333333333,0,0,0,2,81,binding parameter [2] as [VARCHAR] - [ROLE_AN] | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb,23.701977414433987,LOW
30202,1.6267275795078895,1,LOW,0.13333333333333333,0,0,0,2,82,Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb | Converted value on extraction: 311 -> kr.re.bbp.code.CodeValue@c808,25.400913692618342,LOW
30203,1.6267275795078895,1,LOW,0.13333333333333333,0,0,0,2,83,Converted value on extraction: 303 -> kr.re.bbp.code.CodeValue@c7eb | Converted value on extraction: 311 -> kr.re.bbp.code.CodeValue@c808 | Converted value on extraction: 314 -> kr.re.bbp.code.CodeValue@c80b,25.400913692618342,LOW
30204,1.6267275795078895,1,LOW,0.13333333333333333,0,0,0,2,84,Converted value on extraction: 311 -> kr.re.bbp.code.CodeValue@c808 | Converted value on extraction: 314 -> kr.re.bbp.code.CodeValue@c80b | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809,25.400913692618342,LOW
30205,1.6267275795078895,1,LOW,0.13333333333333333,0,0,0,2,85,Converted value on extraction: 314 -> kr.re.bbp.code.CodeValue@c80b | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,25.400913692618342,LOW
30206,1.6089222215182446,1,LOW,0.13333333333333333,0,0,0,2,86,Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809,25.13383332277367,LOW
30207,1.495659802972621,1,LOW,0.13333333333333333,0,0,0,2,87,Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807 | Converted value on extraction: 312 -> kr.re.bbp.code.CodeValue@c809 | Converted value on extraction: 310 -> kr.re.bbp.code.CodeValue@c807,23.434897044589313,LOW
