sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority,sample_messages,risk_score,risk_level,log_count,log_levels
97615,1.0426101287901257,0,INFO,0.0,0,0,0,0,1269,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
98319,1.495659802972621,0,INFO,0.0,0,0,0,0,1286,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
98320,1.382397384426997,0,INFO,0.0,0,0,0,0,1287,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
98321,1.2691349658813733,0,INFO,0.0,0,0,0,0,1288,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
98322,1.1558725473357496,0,INFO,0.0,0,0,0,0,1289,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
97599,1.4002027424166419,0,INFO,0.0,0,0,0,0,1309,"[channel=0xbf4318b8, /192.168.0.54:41470 -> 192.168.0.54/192.168.0.54:6379, epid=0x1, chid=0x1] Received: 5 bytes, 1 commands in the stack | [channel=0xbf4318b8, /192.168.0.54:41470 -> 192.168.0.54/192.168.0.54:6379, epid=0x1, chid=0x1] Stack contains: 1 commands | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222",56.00810969666568,MEDIUM,15,DEBUG
95344,1.0426101287901257,0,INFO,0.0,0,0,0,0,1353,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
97512,1.495659802972621,0,INFO,0.0,0,0,0,0,1364,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
97513,1.382397384426997,0,INFO,0.0,0,0,0,0,1365,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
97514,1.2691349658813733,0,INFO,0.0,0,0,0,0,1366,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
97515,1.1558725473357496,0,INFO,0.0,0,0,0,0,1367,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
97516,1.0426101287901257,0,INFO,0.0,0,0,0,0,1368,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
95339,1.0929184029952412,0,INFO,0.0,0,0,0,0,1369,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,43.71673611980965,MEDIUM,15,DEBUG
78820,1.2377449980801656,0,INFO,0.0,0,0,0,0,1410,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,49.50979992320662,MEDIUM,15,DEBUG
79053,1.0604154867797706,0,INFO,0.0,0,0,0,0,1412,"[channel=0x2c773d34, /192.168.0.54:48926 -> 192.168.0.54/192.168.0.54:6379, epid=0x1, chid=0x1] Received: 52 bytes, 1 commands in the stack | Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8",42.41661947119083,MEDIUM,15,DEBUG
79054,1.1736779053253945,0,INFO,0.0,0,0,0,0,1413,Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
79055,1.2869403238710182,0,INFO,0.0,0,0,0,0,1414,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,51.47761295484073,MEDIUM,15,DEBUG
79056,1.1736779053253945,0,INFO,0.0,0,0,0,0,1415,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
79057,1.0604154867797706,0,INFO,0.0,0,0,0,0,1416,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,42.41661947119083,MEDIUM,15,DEBUG
79973,1.4002027424166419,0,INFO,0.0,0,0,0,0,1432,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,56.00810969666568,MEDIUM,15,DEBUG
79974,1.382397384426997,0,INFO,0.0,0,0,0,0,1433,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
79975,1.2691349658813733,0,INFO,0.0,0,0,0,0,1434,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
79976,1.1558725473357496,0,INFO,0.0,0,0,0,0,1435,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
79977,1.0426101287901257,0,INFO,0.0,0,0,0,0,1436,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
80040,1.4002027424166419,0,INFO,0.0,0,0,0,0,1441,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,56.00810969666568,MEDIUM,15,"TRACE, DEBUG"
80044,1.3645920264373521,0,INFO,0.0,0,0,0,0,1445,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,54.58368105749408,MEDIUM,15,"TRACE, DEBUG"
80045,1.2513296078917284,0,INFO,0.0,0,0,0,0,1446,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,50.053184315669135,MEDIUM,15,"TRACE, DEBUG"
80046,1.1380671893461047,0,INFO,0.0,0,0,0,0,1447,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,45.52268757384419,MEDIUM,15,"TRACE, DEBUG"
79518,1.38257159316509,0,INFO,0.0,0,0,0,0,1458,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,55.3028637266036,MEDIUM,15,"TRACE, DEBUG"
79519,1.2377449980801656,0,INFO,0.0,0,0,0,0,1459,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,49.50979992320662,MEDIUM,15,"TRACE, DEBUG"
79520,1.0929184029952412,0,INFO,0.0,0,0,0,0,1460,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,43.71673611980965,MEDIUM,15,"TRACE, DEBUG"
78821,1.0929184029952412,0,INFO,0.0,0,0,0,0,1467,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,43.71673611980965,MEDIUM,15,DEBUG
78819,1.2377449980801656,0,INFO,0.0,0,0,0,0,1468,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,49.50979992320662,MEDIUM,15,DEBUG
80493,1.0604154867797706,0,INFO,0.0,0,0,0,0,1469,"[channel=0x2c773d34, /192.168.0.54:48926 -> 192.168.0.54/192.168.0.54:6379, epid=0x1, chid=0x1] Received: 1068 bytes, 1 commands in the stack | [channel=0x2c773d34, /192.168.0.54:48926 -> 192.168.0.54/192.168.0.54:6379, epid=0x1, chid=0x1] Stack contains: 1 commands | Decode done, empty stack: true",42.41661947119083,MEDIUM,15,DEBUG
78818,1.0929184029952412,0,INFO,0.0,0,0,0,0,1489,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null | Converted value on extraction: null -> null,43.71673611980965,MEDIUM,15,DEBUG
77733,1.2377449980801656,0,INFO,0.0,0,0,0,0,1491,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,49.50979992320662,MEDIUM,15,"TRACE, DEBUG"
77734,1.0929184029952412,0,INFO,0.0,0,0,0,0,1492,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,43.71673611980965,MEDIUM,15,"TRACE, DEBUG"
77802,1.0929184029952412,0,INFO,0.0,0,0,0,0,1499,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,43.71673611980965,MEDIUM,15,"TRACE, DEBUG"
77800,1.38257159316509,0,INFO,0.0,0,0,0,0,1505,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,55.3028637266036,MEDIUM,15,"TRACE, DEBUG"
77801,1.2377449980801656,0,INFO,0.0,0,0,0,0,1506,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,49.50979992320662,MEDIUM,15,"TRACE, DEBUG"
77941,1.495659802972621,0,INFO,0.0,0,0,0,0,1507,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
77942,1.382397384426997,0,INFO,0.0,0,0,0,0,1508,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
77943,1.2691349658813733,0,INFO,0.0,0,0,0,0,1509,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
78140,1.495659802972621,0,INFO,0.0,0,0,0,0,1511,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
78141,1.495659802972621,0,INFO,0.0,0,0,0,0,1512,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
78142,1.382397384426997,0,INFO,0.0,0,0,0,0,1513,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
78143,1.2691349658813733,0,INFO,0.0,0,0,0,0,1514,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
78144,1.1558725473357496,0,INFO,0.0,0,0,0,0,1515,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
78145,1.0426101287901257,0,INFO,0.0,0,0,0,0,1516,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
78224,1.2869403238710182,0,INFO,0.0,0,0,0,0,1518,"[channel=0x2c773d34, /192.168.0.54:48926 -> 192.168.0.54/192.168.0.54:6379, epid=0x1] write() done | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8",51.47761295484073,MEDIUM,15,DEBUG
77944,1.1558725473357496,0,INFO,0.0,0,0,0,0,1519,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
78225,1.4002027424166419,0,INFO,0.0,0,0,0,0,1520,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null,56.00810969666568,MEDIUM,15,DEBUG
78226,1.4002027424166419,0,INFO,0.0,0,0,0,0,1521,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,56.00810969666568,MEDIUM,15,DEBUG
78227,1.4002027424166419,0,INFO,0.0,0,0,0,0,1522,Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null,56.00810969666568,MEDIUM,15,DEBUG
78228,1.2869403238710182,0,INFO,0.0,0,0,0,0,1523,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,51.47761295484073,MEDIUM,15,DEBUG
78229,1.1736779053253945,0,INFO,0.0,0,0,0,0,1524,Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
78230,1.0604154867797706,0,INFO,0.0,0,0,0,0,1525,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,42.41661947119083,MEDIUM,15,DEBUG
78231,1.0604154867797706,0,INFO,0.0,0,0,0,0,1526,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,42.41661947119083,MEDIUM,15,DEBUG
77945,1.0426101287901257,0,INFO,0.0,0,0,0,0,1531,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
80047,1.024804770800481,0,INFO,0.0,0,0,0,0,1546,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,40.99219083201924,MEDIUM,15,"TRACE, DEBUG"
81588,1.1712000064653905,0,INFO,0.0,0,0,0,0,1549,"[channel=0x2c773d34, /192.168.0.54:48926 -> 192.168.0.54/192.168.0.54:6379, epid=0x1, chid=0x1] Stack contains: 1 commands | Decode done, empty stack: true | [channel=0x2c773d34, /192.168.0.54:48926 -> 192.168.0.54/192.168.0.54:6379, epid=0x1] write() done",46.84800025861562,MEDIUM,15,"TRACE, DEBUG"
81378,1.38257159316509,0,INFO,0.0,0,0,0,0,1553,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,55.3028637266036,MEDIUM,15,"TRACE, DEBUG"
81379,1.2377449980801656,0,INFO,0.0,0,0,0,0,1554,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,49.50979992320662,MEDIUM,15,"TRACE, DEBUG"
81380,1.0929184029952412,0,INFO,0.0,0,0,0,0,1555,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,43.71673611980965,MEDIUM,15,"TRACE, DEBUG"
80929,1.2691349658813733,0,INFO,0.0,0,0,0,0,1568,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
80931,1.1558725473357496,0,INFO,0.0,0,0,0,0,1570,Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
80932,1.0426101287901257,0,INFO,0.0,0,0,0,0,1571,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
80933,1.0426101287901257,0,INFO,0.0,0,0,0,0,1572,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
81715,1.38257159316509,0,INFO,0.0,0,0,0,0,1600,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,55.3028637266036,MEDIUM,15,"TRACE, DEBUG"
81716,1.2377449980801656,0,INFO,0.0,0,0,0,0,1601,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,49.50979992320662,MEDIUM,15,"TRACE, DEBUG"
81717,1.0929184029952412,0,INFO,0.0,0,0,0,0,1602,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,43.71673611980965,MEDIUM,15,"TRACE, DEBUG"
80930,1.1558725473357496,0,INFO,0.0,0,0,0,0,1625,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
80928,1.2869403238710182,0,INFO,0.0,0,0,0,0,1626,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,51.47761295484073,MEDIUM,15,DEBUG
80523,1.495659802972621,0,INFO,0.0,0,0,0,0,1628,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: user -> kr.re.bbp.code.CodeValue@36ee40 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
80524,1.495659802972621,0,INFO,0.0,0,0,0,0,1636,Converted value on extraction: user -> kr.re.bbp.code.CodeValue@36ee40 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
80525,1.495659802972621,0,INFO,0.0,0,0,0,0,1638,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,59.826392118904835,MEDIUM,15,"TRACE, DEBUG"
80526,1.382397384426997,0,INFO,0.0,0,0,0,0,1639,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,55.29589537707988,MEDIUM,15,"TRACE, DEBUG"
80527,1.2691349658813733,0,INFO,0.0,0,0,0,0,1640,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,50.76539863525493,MEDIUM,15,"TRACE, DEBUG"
80528,1.1558725473357496,0,INFO,0.0,0,0,0,0,1641,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,46.234901893429985,MEDIUM,15,"TRACE, DEBUG"
80529,1.0426101287901257,0,INFO,0.0,0,0,0,0,1642,Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222,41.70440515160503,MEDIUM,15,"TRACE, DEBUG"
80927,1.4002027424166419,0,INFO,0.0,0,0,0,0,1647,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,56.00810969666568,MEDIUM,15,DEBUG
80918,1.1736779053253945,0,INFO,0.0,0,0,0,0,1668,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
80908,1.0604154867797706,0,INFO,0.0,0,0,0,0,1670,Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,42.41661947119083,MEDIUM,15,DEBUG
80909,1.0604154867797706,0,INFO,0.0,0,0,0,0,1671,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,42.41661947119083,MEDIUM,15,DEBUG
80910,1.0604154867797706,0,INFO,0.0,0,0,0,0,1672,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,42.41661947119083,MEDIUM,15,DEBUG
80915,1.0604154867797706,0,INFO,0.0,0,0,0,0,1673,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: null -> null,42.41661947119083,MEDIUM,15,DEBUG
80916,1.0604154867797706,0,INFO,0.0,0,0,0,0,1674,Converted value on extraction: null -> null | Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,42.41661947119083,MEDIUM,15,DEBUG
80917,1.1736779053253945,0,INFO,0.0,0,0,0,0,1675,Converted value on extraction: null -> null | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
80919,1.1736779053253945,0,INFO,0.0,0,0,0,0,1676,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
80920,1.1736779053253945,0,INFO,0.0,0,0,0,0,1678,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
80921,1.1736779053253945,0,INFO,0.0,0,0,0,0,1679,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8,46.94711621301578,MEDIUM,15,DEBUG
80922,1.1736779053253945,0,INFO,0.0,0,0,0,0,1680,Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: C   -> kr.re.bbp.code.CodeValue@2b8 | Converted value on extraction: null -> null,46.94711621301578,MEDIUM,15,DEBUG
