sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
15263,1.0187916980766745,0,INFO,0.0,0,0,0,0,130
15262,1.0187916980766745,0,INFO,0.0,0,0,0,0,131
15259,1.0187916980766745,0,INFO,0.0,0,0,0,0,132
18174,1.3158106913429373,0,INFO,0.0,0,0,0,0,133
15255,1.0187916980766745,0,INFO,0.0,0,0,0,0,134
15254,1.2853182359052988,0,INFO,0.0,0,0,0,0,135
15253,1.0187916980766745,0,INFO,0.0,0,0,0,0,136
15252,1.0187916980766745,0,INFO,0.0,0,0,0,0,137
15251,1.0187916980766745,0,INFO,0.0,0,0,0,0,138
15070,1.0187916980766745,0,INFO,0.0,0,0,0,0,139
15069,1.0187916980766745,0,INFO,0.0,0,0,0,0,140
18173,1.3158106913429373,0,INFO,0.0,0,0,0,0,141
18175,1.3158106913429373,0,INFO,0.0,0,0,0,0,142
14962,1.6115068250465843,0,INFO,0.0,0,0,0,0,143
18917,1.254549941949199,0,INFO,0.0,0,0,0,0,144
19117,1.0187916980766745,0,INFO,0.0,0,0,0,0,145
19103,1.1966383985295341,0,INFO,0.0,0,0,0,0,146
19102,1.4631649363581587,0,INFO,0.0,0,0,0,0,147
19101,1.4631649363581587,0,INFO,0.0,0,0,0,0,148
19100,1.4631649363581587,0,INFO,0.0,0,0,0,0,149
19099,1.2409783172174167,0,INFO,0.0,0,0,0,0,150
18918,1.254549941949199,0,INFO,0.0,0,0,0,0,151
18224,1.2726983392972484,0,INFO,0.0,0,0,0,0,152
18195,1.9654306802668418,0,INFO,0.0,0,0,0,0,153
18223,1.2726983392972484,0,INFO,0.0,0,0,0,0,154
18222,1.2726983392972484,0,INFO,0.0,0,0,0,0,155
18221,1.321562024531722,0,INFO,0.0,0,0,0,0,156
18199,1.9654306802668418,0,INFO,0.0,0,0,0,0,157
18198,1.9654306802668418,0,INFO,0.0,0,0,0,0,158
18197,1.9654306802668418,0,INFO,0.0,0,0,0,0,159
18196,1.9654306802668418,0,INFO,0.0,0,0,0,0,160
15068,1.0187916980766745,0,INFO,0.0,0,0,0,0,161
15066,1.0187916980766745,0,INFO,0.0,0,0,0,0,162
15065,1.0187916980766745,0,INFO,0.0,0,0,0,0,163
14981,1.6410116368110181,0,INFO,0.0,0,0,0,0,164
14988,1.6853515554989007,0,INFO,0.0,0,0,0,0,165
14987,1.6410116368110181,0,INFO,0.0,0,0,0,0,166
14986,1.6410116368110181,0,INFO,0.0,0,0,0,0,167
14985,1.6410116368110181,0,INFO,0.0,0,0,0,0,168
14984,1.6410116368110181,0,INFO,0.0,0,0,0,0,169
14983,1.6410116368110181,0,INFO,0.0,0,0,0,0,170
14982,1.8631982559517606,0,INFO,0.0,0,0,0,0,171
14980,1.4188250176702761,0,INFO,0.0,0,0,0,0,172
15064,1.0187916980766745,0,INFO,0.0,0,0,0,0,173
14979,1.6410116368110181,0,INFO,0.0,0,0,0,0,174
14978,1.6410116368110181,0,INFO,0.0,0,0,0,0,175
14977,1.4188250176702761,0,INFO,0.0,0,0,0,0,176
14976,1.152298479841652,0,INFO,0.0,0,0,0,0,177
14965,1.1966383985295341,0,INFO,0.0,0,0,0,0,178
14964,1.3893202059058423,0,INFO,0.0,0,0,0,0,179
14963,1.3893202059058423,0,INFO,0.0,0,0,0,0,180
14883,1.9075381746396427,0,INFO,0.0,0,0,0,0,181
14990,2.218404631156149,0,INFO,0.0,0,0,0,0,182
14991,2.262744549844031,0,INFO,0.0,0,0,0,0,183
14992,2.0405579307032897,0,INFO,0.0,0,0,0,0,184
15008,1.0187916980766745,0,INFO,0.0,0,0,0,0,185
15006,1.1966383985295341,0,INFO,0.0,0,0,0,0,186
15005,1.4188250176702761,0,INFO,0.0,0,0,0,0,187
15004,1.6853515554989007,0,INFO,0.0,0,0,0,0,188
15003,1.9075381746396427,0,INFO,0.0,0,0,0,0,189
15002,2.1740647124682666,0,INFO,0.0,0,0,0,0,190
15001,1.9075381746396427,0,INFO,0.0,0,0,0,0,191
15000,1.9075381746396427,0,INFO,0.0,0,0,0,0,192
14999,2.1740647124682666,0,INFO,0.0,0,0,0,0,193
14998,2.174064712468267,0,INFO,0.0,0,0,0,0,194
14997,2.218404631156149,0,INFO,0.0,0,0,0,0,195
14996,2.2627445498440317,0,INFO,0.0,0,0,0,0,196
14995,2.262744549844031,0,INFO,0.0,0,0,0,0,197
14994,2.2627445498440317,0,INFO,0.0,0,0,0,0,198
14993,2.307084468531914,0,INFO,0.0,0,0,0,0,199
14884,1.9075381746396427,0,INFO,0.0,0,0,0,0,200
14880,1.951878093327525,0,INFO,0.0,0,0,0,0,201
14882,2.174064712468267,0,INFO,0.0,0,0,0,0,202
5957,1.152298479841652,0,INFO,0.0,0,0,0,0,203
8656,1.1460682927628585,0,INFO,0.0,0,0,0,0,204
8655,1.1460682927628585,0,INFO,0.0,0,0,0,0,205
8654,1.1460682927628585,0,INFO,0.0,0,0,0,0,206
8653,1.1460682927628585,0,INFO,0.0,0,0,0,0,207
8652,1.1460682927628585,0,INFO,0.0,0,0,0,0,208
8651,1.1460682927628585,0,INFO,0.0,0,0,0,0,209
8650,1.4421038249674327,0,INFO,0.0,0,0,0,0,210
8649,1.1460682927628585,0,INFO,0.0,0,0,0,0,211
6646,1.1460682927628585,0,INFO,0.0,0,0,0,0,212
6645,1.1460682927628585,0,INFO,0.0,0,0,0,0,213
6644,1.1460682927628585,0,INFO,0.0,0,0,0,0,214
6643,1.1460682927628585,0,INFO,0.0,0,0,0,0,215
6642,1.1460682927628585,0,INFO,0.0,0,0,0,0,216
6641,1.1460682927628585,0,INFO,0.0,0,0,0,0,217
6126,1.1460682927628585,0,INFO,0.0,0,0,0,0,218
6125,1.1460682927628585,0,INFO,0.0,0,0,0,0,219
6124,1.1460682927628585,0,INFO,0.0,0,0,0,0,220
6123,1.1460682927628585,0,INFO,0.0,0,0,0,0,221
6122,1.1460682927628585,0,INFO,0.0,0,0,0,0,222
6121,1.1460682927628585,0,INFO,0.0,0,0,0,0,223
6120,1.1460682927628585,0,INFO,0.0,0,0,0,0,224
8683,1.1460682927628585,0,INFO,0.0,0,0,0,0,225
8684,1.4421038249674327,0,INFO,0.0,0,0,0,0,226
8685,1.4421038249674327,0,INFO,0.0,0,0,0,0,227
