sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
1335,0.9512343406677246,1,LOW,0.1,0,0,0,1,352
1334,0.9998611211776733,1,LOW,0.1,0,0,0,1,353
1333,0.7476791143417358,1,LOW,0.1,0,0,0,1,354
1332,0.7524493932723999,1,LOW,0.1,0,0,0,1,355
1331,0.766289472579956,1,LOW,0.1,0,0,0,1,356
9331,0.998916745185852,1,LOW,0.1,0,0,0,1,357
9332,0.9542038440704346,1,LOW,0.1,0,0,0,1,358
9333,0.9996529221534729,1,LOW,0.1,0,0,0,1,359
9339,0.9974269270896912,1,LOW,0.1,0,0,0,1,360
18859,0.928868293762207,1,LOW,0.1,0,0,0,1,361
1983,0.7546531558036804,1,LOW,0.1,0,0,0,1,362
18906,0.8398171663284302,1,LOW,0.1,0,0,0,1,363
18912,0.9649381637573242,1,LOW,0.1,0,0,0,1,364
18911,0.993695855140686,1,LOW,0.1,0,0,0,1,365
18910,0.9998719692230225,1,LOW,0.2,0,0,0,2,366
18909,0.8833967447280884,1,LOW,0.2,0,0,0,2,367
18908,0.999997615814209,1,LOW,0.2,0,0,0,2,368
18907,0.8115490078926086,1,LOW,0.2,0,0,0,2,369
18905,0.9999919533729553,1,LOW,0.1,0,0,0,1,370
18860,0.9984906911849976,1,LOW,0.1,0,0,0,1,371
18904,0.9806996583938599,1,LOW,0.1,0,0,0,1,372
18903,0.8493978977203369,1,LOW,0.1,0,0,0,1,373
18902,0.8402180671691895,1,LOW,0.2,0,0,0,2,374
18901,0.8633766770362854,1,LOW,0.2,0,0,0,2,375
18900,0.998141884803772,1,LOW,0.1,0,0,0,1,376
18899,0.7956005930900574,1,LOW,0.1,0,0,0,1,377
18913,0.9733892679214478,1,LOW,0.1,0,0,0,1,378
18914,0.9913501739501953,1,LOW,0.1,0,0,0,1,379
18915,0.9791848063468933,1,LOW,0.1,0,0,0,1,380
18916,0.970872700214386,1,LOW,0.1,0,0,0,1,381
19001,0.9956524968147278,1,LOW,0.1,0,0,0,1,382
19002,0.9975020885467529,1,LOW,0.1,0,0,0,1,383
19003,0.9857838749885559,1,LOW,0.1,0,0,0,1,384
19004,0.9435972571372986,1,LOW,0.1,0,0,0,1,385
19005,0.9954290986061096,1,LOW,0.1,0,0,0,1,386
19006,0.9700841903686523,1,LOW,0.1,0,0,0,1,387
19007,0.9995896220207214,1,LOW,0.1,0,0,0,1,388
19008,0.9736173748970032,1,LOW,0.1,0,0,0,1,389
1122,0.7573344707489014,1,LOW,0.1,0,0,0,1,390
1121,0.7429379224777222,1,LOW,0.1,0,0,0,1,391
1120,0.7551292181015015,1,LOW,0.1,0,0,0,1,392
1119,0.9588893055915833,1,LOW,0.1,0,0,0,1,393
1118,0.7384089231491089,1,LOW,0.1,0,0,0,1,394
18898,0.98490971326828,1,LOW,0.1,0,0,0,1,395
18897,0.9907687902450562,1,LOW,0.1,0,0,0,1,396
18896,0.9998983144760132,1,LOW,0.1,0,0,0,1,397
18875,0.7287602424621582,1,LOW,0.1,0,0,0,1,398
18861,0.9347440600395203,1,LOW,0.1,0,0,0,1,399
18862,0.9289712309837341,1,LOW,0.1,0,0,0,1,400
18863,0.8389805555343628,1,LOW,0.1,0,0,0,1,401
18864,0.9977861046791077,1,LOW,0.1,0,0,0,1,402
18865,0.9817899465560913,1,LOW,0.2,0,0,0,2,403
18866,0.8466548919677734,1,LOW,0.2,0,0,0,2,404
18867,0.8458075523376465,1,LOW,0.2,0,0,0,2,405
18868,0.8654584884643555,1,LOW,0.2,0,0,0,2,406
18869,0.8369153141975403,1,LOW,0.1,0,0,0,1,407
18870,0.7415246963500977,1,LOW,0.1,0,0,0,1,408
18871,0.7599624395370483,1,LOW,0.1,0,0,0,1,409
18872,0.7527271509170532,1,LOW,0.1,0,0,0,1,410
18873,0.7533009052276611,1,LOW,0.1,0,0,0,1,411
18874,0.9951949715614319,1,LOW,0.1,0,0,0,1,412
18876,0.9996077418327332,1,LOW,0.1,0,0,0,1,413
18895,0.9203613996505737,1,LOW,0.1,0,0,0,1,414
18877,0.9848033785820007,1,LOW,0.1,0,0,0,1,415
18878,0.7929266095161438,1,LOW,0.1,0,0,0,1,416
18879,0.9968980550765991,1,LOW,0.2,0,0,0,2,417
18880,0.9244288802146912,1,LOW,0.2,0,0,0,2,418
18881,0.860605776309967,1,LOW,0.2,0,0,0,2,419
18882,0.9991159439086914,1,LOW,0.2,0,0,0,2,420
18883,0.9874284863471985,1,LOW,0.2,0,0,0,2,421
18884,0.9350547790527344,1,LOW,0.2,0,0,0,2,422
18885,0.8943605422973633,1,LOW,0.1,0,0,0,1,423
18886,0.8047884702682495,1,LOW,0.1,0,0,0,1,424
18887,0.8374054431915283,1,LOW,0.1,0,0,0,1,425
18888,0.9553133845329285,1,LOW,0.1,0,0,0,1,426
18893,0.9338340759277344,1,LOW,0.1,0,0,0,1,427
18894,0.9458667635917664,1,LOW,0.1,0,0,0,1,428
18692,0.7485225200653076,1,LOW,0.1,0,0,0,1,429
