sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
37413,1.3917423938855473,0,INFO,0.0,0,0,0,0,328
37414,1.151111107721547,0,INFO,0.0,0,0,0,0,329
37488,2.1552798580896764,0,INFO,0.0,0,0,0,0,330
37487,1.9301987273769863,0,INFO,0.0,0,0,0,0,331
37486,1.9743457634100159,0,INFO,0.0,0,0,0,0,332
37485,2.199426894122706,0,INFO,0.0,0,0,0,0,333
37484,1.9743457634100159,0,INFO,0.0,0,0,0,0,334
37483,2.018492799443045,0,INFO,0.0,0,0,0,0,335
37334,2.424508024835396,0,INFO,0.0,0,0,0,0,336
37447,1.151111107721547,0,INFO,0.0,0,0,0,0,337
37335,2.4686550608684255,0,INFO,0.0,0,0,0,0,338
37305,1.5905641316246744,0,INFO,0.0,0,0,0,0,339
37333,2.3803609888023667,0,INFO,0.0,0,0,0,0,340
37259,2.217314537182172,0,INFO,0.0,0,0,0,0,341
37179,1.210808299205887,0,INFO,0.0,0,0,0,0,342
37180,1.4800364659516063,0,INFO,0.0,0,0,0,0,343
37181,1.4800364659516063,0,INFO,0.0,0,0,0,0,344
37182,1.4800364659516063,0,INFO,0.0,0,0,0,0,345
37183,1.4800364659516063,0,INFO,0.0,0,0,0,0,346
37184,1.4800364659516063,0,INFO,0.0,0,0,0,0,347
37258,2.2614615732152017,0,INFO,0.0,0,0,0,0,348
37261,2.2614615732152017,0,INFO,0.0,0,0,0,0,349
37185,1.4800364659516063,0,INFO,0.0,0,0,0,0,350
37186,1.4800364659516063,0,INFO,0.0,0,0,0,0,351
37187,1.210808299205887,0,INFO,0.0,0,0,0,0,352
37188,1.210808299205887,0,INFO,0.0,0,0,0,0,353
37202,1.166661263172858,0,INFO,0.0,0,0,0,0,354
37203,1.4358894299185774,0,INFO,0.0,0,0,0,0,355
37260,2.217314537182172,0,INFO,0.0,0,0,0,0,356
37262,2.217314537182172,0,INFO,0.0,0,0,0,0,357
37205,1.9301987273769863,0,INFO,0.0,0,0,0,0,358
37268,2.309954559795774,0,INFO,0.0,0,0,0,0,359
37175,1.3917423938855473,0,INFO,0.0,0,0,0,0,360
37176,1.1666612631728577,0,INFO,0.0,0,0,0,0,361
37272,2.0848734290830837,0,INFO,0.0,0,0,0,0,362
37271,2.0407263930500545,0,INFO,0.0,0,0,0,0,363
37270,2.0848734290830837,0,INFO,0.0,0,0,0,0,364
37269,2.354101595828803,0,INFO,0.0,0,0,0,0,365
37267,2.0848734290830837,0,INFO,0.0,0,0,0,0,366
37263,2.243573930155735,0,INFO,0.0,0,0,0,0,367
37266,2.1552798580896764,0,INFO,0.0,0,0,0,0,368
37265,2.199426894122706,0,INFO,0.0,0,0,0,0,369
37264,2.243573930155735,0,INFO,0.0,0,0,0,0,370
37502,2.199426894122706,0,INFO,0.0,0,0,0,0,371
37177,1.435889429918577,0,INFO,0.0,0,0,0,0,372
37178,1.166661263172858,0,INFO,0.0,0,0,0,0,373
37204,1.6609705606312672,0,INFO,0.0,0,0,0,0,374
37206,1.9743457634100159,0,INFO,0.0,0,0,0,0,375
37173,1.6168235245982379,0,INFO,0.0,0,0,0,0,376
37248,2.3803609888023667,0,INFO,0.0,0,0,0,0,377
37244,2.1334025525953724,0,INFO,0.0,0,0,0,0,378
37257,2.486542703927891,0,INFO,0.0,0,0,0,0,379
37256,2.4423956678948624,0,INFO,0.0,0,0,0,0,380
37245,2.199426894122706,0,INFO,0.0,0,0,0,0,381
37246,2.1552798580896764,0,INFO,0.0,0,0,0,0,382
37247,2.3803609888023667,0,INFO,0.0,0,0,0,0,383
37249,2.424508024835396,0,INFO,0.0,0,0,0,0,384
37242,2.089255516562343,0,INFO,0.0,0,0,0,0,385
37250,2.424508024835396,0,INFO,0.0,0,0,0,0,386
37251,2.424508024835396,0,INFO,0.0,0,0,0,0,387
37252,2.468655060868426,0,INFO,0.0,0,0,0,0,388
37253,2.398248631861833,0,INFO,0.0,0,0,0,0,389
37255,2.398248631861833,0,INFO,0.0,0,0,0,0,390
37254,2.398248631861833,0,INFO,0.0,0,0,0,0,391
37243,2.089255516562343,0,INFO,0.0,0,0,0,0,392
37241,2.089255516562343,0,INFO,0.0,0,0,0,0,393
37207,2.018492799443045,0,INFO,0.0,0,0,0,0,394
37232,1.435889429918577,0,INFO,0.0,0,0,0,0,395
37208,2.2877209661887647,0,INFO,0.0,0,0,0,0,396
37209,2.5128020969014546,0,INFO,0.0,0,0,0,0,397
37210,2.5569491329344842,0,INFO,0.0,0,0,0,0,398
37221,1.4358894299185774,0,INFO,0.0,0,0,0,0,399
37222,1.210808299205887,0,INFO,0.0,0,0,0,0,400
37231,1.210808299205887,0,INFO,0.0,0,0,0,0,401
37233,1.7051175966642964,0,INFO,0.0,0,0,0,0,402
37240,2.089255516562343,0,INFO,0.0,0,0,0,0,403
37234,1.9301987273769863,0,INFO,0.0,0,0,0,0,404
37235,2.1334025525953724,0,INFO,0.0,0,0,0,0,405
37236,2.4026307193410914,0,INFO,0.0,0,0,0,0,406
37237,2.1334025525953724,0,INFO,0.0,0,0,0,0,407
37238,2.089255516562343,0,INFO,0.0,0,0,0,0,408
37239,2.089255516562343,0,INFO,0.0,0,0,0,0,409
37174,1.3917423938855473,0,INFO,0.0,0,0,0,0,410
37172,1.448421519785544,0,INFO,0.0,0,0,0,0,411
37332,2.111132822056647,0,INFO,0.0,0,0,0,0,412
37307,1.9039393344034234,0,INFO,0.0,0,0,0,0,413
37313,2.243573930155735,0,INFO,0.0,0,0,0,0,414
37312,2.018492799443045,0,INFO,0.0,0,0,0,0,415
37311,1.9480863704364524,0,INFO,0.0,0,0,0,0,416
37310,1.9039393344034234,0,INFO,0.0,0,0,0,0,417
37309,1.859792298370394,0,INFO,0.0,0,0,0,0,418
37308,1.634711167657704,0,INFO,0.0,0,0,0,0,419
37306,1.6347111676577037,0,INFO,0.0,0,0,0,0,420
37315,2.2877209661887647,0,INFO,0.0,0,0,0,0,421
37304,1.5905641316246744,0,INFO,0.0,0,0,0,0,422
37303,1.6347111676577037,0,INFO,0.0,0,0,0,0,423
37302,1.6347111676577037,0,INFO,0.0,0,0,0,0,424
37301,1.6609705606312668,0,INFO,0.0,0,0,0,0,425
37300,1.7051175966642964,0,INFO,0.0,0,0,0,0,426
37299,1.7051175966642964,0,INFO,0.0,0,0,0,0,427
37314,2.2877209661887647,0,INFO,0.0,0,0,0,0,428
37316,2.2877209661887647,0,INFO,0.0,0,0,0,0,429
37297,1.9301987273769863,0,INFO,0.0,0,0,0,0,430
