sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
45612,0.795415461063385,5,MEDIUM,0.4666666666666667,0,0,1,2,132
45567,0.739851176738739,5,MEDIUM,0.5333333333333333,0,0,1,3,133
550,0.9999656081199646,5,MEDIUM,0.3333333333333333,0,0,1,0,134
549,0.7327145934104919,5,MEDIUM,0.3333333333333333,0,0,1,0,135
45561,0.9843099117279053,5,MEDIUM,0.4,0,0,1,1,136
45562,0.9993608593940735,5,MEDIUM,0.4666666666666667,0,0,1,2,137
45563,0.9511293768882751,5,MEDIUM,0.4666666666666667,0,0,1,2,138
45564,0.944123387336731,5,MEDIUM,0.5333333333333333,0,0,1,3,139
45565,0.99970942735672,5,MEDIUM,0.5333333333333333,0,0,1,3,140
45568,0.7767294645309448,5,MEDIUM,0.5333333333333333,0,0,1,3,141
45611,0.8920560479164124,5,MEDIUM,0.4666666666666667,0,0,1,2,142
45569,0.7618581056594849,5,MEDIUM,0.5333333333333333,0,0,1,3,143
45570,0.7395216226577759,5,MEDIUM,0.5333333333333333,0,0,1,3,144
45571,0.7271217107772827,5,MEDIUM,0.5333333333333333,0,0,1,3,145
45607,0.9982753992080688,5,MEDIUM,0.3333333333333333,0,0,1,0,146
45608,0.9605018496513367,5,MEDIUM,0.4,0,0,1,1,147
45609,0.976980447769165,5,MEDIUM,0.4,0,0,1,1,148
45610,0.9208604693412781,5,MEDIUM,0.4666666666666667,0,0,1,2,149
0,0.8697351217269897,5,MEDIUM,0.6666666666666666,0,0,2,0,150
45566,0.9971340894699097,5,MEDIUM,0.5333333333333333,0,0,1,3,151
18,0.7433303594589233,5,MEDIUM,0.3333333333333333,0,0,1,0,152
19,0.7355326414108276,5,MEDIUM,0.3333333333333333,0,0,1,0,153
1,0.882018506526947,5,MEDIUM,0.6666666666666666,0,0,2,0,154
17,0.7477177381515503,5,MEDIUM,0.3333333333333333,0,0,1,0,155
20,0.7428362369537354,5,MEDIUM,0.3333333333333333,0,0,1,0,156
45737,0.9210540056228638,1,LOW,0.13333333333333333,0,0,0,2,157
45738,0.8964380621910095,1,LOW,0.13333333333333333,0,0,0,2,158
45739,0.8598210215568542,1,LOW,0.13333333333333333,0,0,0,2,159
45740,0.9718707203865051,1,LOW,0.13333333333333333,0,0,0,2,160
45741,0.8458106517791748,1,LOW,0.13333333333333333,0,0,0,2,161
45742,0.7641006112098694,1,LOW,0.13333333333333333,0,0,0,2,162
45743,0.7221678495407104,1,LOW,0.13333333333333333,0,0,0,2,163
45744,0.7338420152664185,1,LOW,0.13333333333333333,0,0,0,2,164
45362,0.713195264339447,1,LOW,0.06666666666666667,0,0,0,1,165
45735,0.9902875423431396,1,LOW,0.13333333333333333,0,0,0,2,166
45745,0.7246112823486328,1,LOW,0.06666666666666667,0,0,0,1,167
45746,0.7134637832641602,1,LOW,0.06666666666666667,0,0,0,1,168
45747,0.6977906227111816,1,LOW,0.06666666666666667,0,0,0,1,169
34223,0.7722346782684326,1,LOW,0.06666666666666667,0,0,0,1,170
34224,0.787661612033844,1,LOW,0.06666666666666667,0,0,0,1,171
34225,0.7769979238510132,1,LOW,0.06666666666666667,0,0,0,1,172
45751,0.9283792972564697,1,LOW,0.06666666666666667,0,0,0,1,173
45752,0.9926363229751587,1,LOW,0.06666666666666667,0,0,0,1,174
45753,0.7742485404014587,1,LOW,0.06666666666666667,0,0,0,1,175
45736,0.9713606238365173,1,LOW,0.13333333333333333,0,0,0,2,176
45733,0.9705927968025208,1,LOW,0.13333333333333333,0,0,0,2,177
45734,0.9951338171958923,1,LOW,0.13333333333333333,0,0,0,2,178
29299,0.7993898391723633,1,LOW,0.06666666666666667,0,0,0,1,179
45713,0.8391847610473633,1,LOW,0.13333333333333333,0,0,0,2,180
45714,0.9962443709373474,1,LOW,0.13333333333333333,0,0,0,2,181
45715,0.9976237416267395,1,LOW,0.13333333333333333,0,0,0,2,182
45716,0.9570664167404175,1,LOW,0.13333333333333333,0,0,0,2,183
45717,0.8436474800109863,1,LOW,0.13333333333333333,0,0,0,2,184
45718,0.791550874710083,1,LOW,0.13333333333333333,0,0,0,2,185
45719,0.9885545969009399,1,LOW,0.06666666666666667,0,0,0,1,186
29298,0.7100196480751038,1,LOW,0.06666666666666667,0,0,0,1,187
45711,0.9999750256538391,1,LOW,0.13333333333333333,0,0,0,2,188
29297,0.977601170539856,1,LOW,0.06666666666666667,0,0,0,1,189
34220,0.7814016342163086,1,LOW,0.06666666666666667,0,0,0,1,190
34221,0.9945756196975708,1,LOW,0.06666666666666667,0,0,0,1,191
34222,0.9320554137229919,1,LOW,0.06666666666666667,0,0,0,1,192
45730,0.93755042552948,1,LOW,0.06666666666666667,0,0,0,1,193
45731,0.9683477282524109,1,LOW,0.06666666666666667,0,0,0,1,194
45732,0.9793503284454346,1,LOW,0.06666666666666667,0,0,0,1,195
45754,0.7637412548065186,1,LOW,0.06666666666666667,0,0,0,1,196
45755,0.7474579215049744,1,LOW,0.06666666666666667,0,0,0,1,197
45756,0.9663962125778198,1,LOW,0.06666666666666667,0,0,0,1,198
45757,0.9337947368621826,1,LOW,0.06666666666666667,0,0,0,1,199
34240,0.9850213527679443,1,LOW,0.06666666666666667,0,0,0,1,200
34241,1.0,1,LOW,0.06666666666666667,0,0,0,1,201
34242,0.92009437084198,1,LOW,0.06666666666666667,0,0,0,1,202
34243,0.8768455386161804,1,LOW,0.06666666666666667,0,0,0,1,203
34244,0.869361400604248,1,LOW,0.06666666666666667,0,0,0,1,204
29246,0.9883627891540527,1,LOW,0.06666666666666667,0,0,0,1,205
29245,0.9941172003746033,1,LOW,0.06666666666666667,0,0,0,1,206
29244,0.6184203624725342,1,LOW,0.06666666666666667,0,0,0,1,207
29243,0.9948997497558594,1,LOW,0.06666666666666667,0,0,0,1,208
29242,0.8246701955795288,1,LOW,0.06666666666666667,0,0,0,1,209
29241,0.9009897708892822,1,LOW,0.06666666666666667,0,0,0,1,210
29240,0.9985638856887817,1,LOW,0.06666666666666667,0,0,0,1,211
29239,0.6249798536300659,1,LOW,0.06666666666666667,0,0,0,1,212
29238,0.9982978701591492,1,LOW,0.06666666666666667,0,0,0,1,213
29237,0.9794831871986389,1,LOW,0.06666666666666667,0,0,0,1,214
29236,0.9999990463256836,1,LOW,0.06666666666666667,0,0,0,1,215
29235,0.9999583959579468,1,LOW,0.06666666666666667,0,0,0,1,216
29234,0.9999985098838806,1,LOW,0.06666666666666667,0,0,0,1,217
29233,0.9596078395843506,1,LOW,0.06666666666666667,0,0,0,1,218
34239,0.9811248183250427,1,LOW,0.06666666666666667,0,0,0,1,219
34238,1.0,1,LOW,0.06666666666666667,0,0,0,1,220
34237,0.9999632835388184,1,LOW,0.06666666666666667,0,0,0,1,221
34226,0.7713087797164917,1,LOW,0.06666666666666667,0,0,0,1,222
45758,0.6672815084457397,1,LOW,0.06666666666666667,0,0,0,1,223
45759,0.6865500807762146,1,LOW,0.06666666666666667,0,0,0,1,224
45760,0.9997110366821289,1,LOW,0.06666666666666667,0,0,0,1,225
45761,0.8774740099906921,1,LOW,0.06666666666666667,0,0,0,1,226
45762,0.7524480223655701,1,LOW,0.06666666666666667,0,0,0,1,227
45763,0.7272070646286011,1,LOW,0.06666666666666667,0,0,0,1,228
45764,0.9986991882324219,1,LOW,0.06666666666666667,0,0,0,1,229
45765,0.9723549485206604,1,LOW,0.06666666666666667,0,0,0,1,230
34227,0.9751297235488892,1,LOW,0.06666666666666667,0,0,0,1,231
34236,0.7905176877975464,1,LOW,0.06666666666666667,0,0,0,1,232
34228,0.7624557018280029,1,LOW,0.06666666666666667,0,0,0,1,233
34229,0.9995495676994324,1,LOW,0.06666666666666667,0,0,0,1,234
34230,0.9193736910820007,1,LOW,0.13333333333333333,0,0,0,2,235
34231,0.6885086297988892,1,LOW,0.13333333333333333,0,0,0,2,236
34232,0.9056846499443054,1,LOW,0.13333333333333333,0,0,0,2,237
34233,0.9999998211860657,1,LOW,0.13333333333333333,0,0,0,2,238
34234,0.9109165072441101,1,LOW,0.13333333333333333,0,0,0,2,239
34235,0.7737497687339783,1,LOW,0.06666666666666667,0,0,0,1,240
45712,0.9631953835487366,1,LOW,0.13333333333333333,0,0,0,2,241
45710,0.8479443788528442,1,LOW,0.13333333333333333,0,0,0,2,242
29222,0.9496275186538696,1,LOW,0.06666666666666667,0,0,0,1,243
45684,0.7721042633056641,1,LOW,0.2,0,0,0,3,244
22419,0.9968101382255554,1,LOW,0.06666666666666667,0,0,0,1,245
22418,0.9999969601631165,1,LOW,0.06666666666666667,0,0,0,1,246
22417,0.6170481443405151,1,LOW,0.06666666666666667,0,0,0,1,247
22416,0.9997586607933044,1,LOW,0.06666666666666667,0,0,0,1,248
22415,0.9164661169052124,1,LOW,0.06666666666666667,0,0,0,1,249
34060,0.9934908151626587,1,LOW,0.06666666666666667,0,0,0,1,250
34059,0.6773860454559326,1,LOW,0.06666666666666667,0,0,0,1,251
34058,1.0,1,LOW,0.06666666666666667,0,0,0,1,252
34057,0.9374799132347107,1,LOW,0.06666666666666667,0,0,0,1,253
34056,0.8275030255317688,1,LOW,0.06666666666666667,0,0,0,1,254
34055,0.9375321865081787,1,LOW,0.06666666666666667,0,0,0,1,255
34054,0.594312310218811,1,LOW,0.06666666666666667,0,0,0,1,256
34053,0.5121788382530212,1,LOW,0.06666666666666667,0,0,0,1,257
34052,0.9883047342300415,1,LOW,0.06666666666666667,0,0,0,1,258
34051,0.612695574760437,1,LOW,0.06666666666666667,0,0,0,1,259
34050,0.9983058571815491,1,LOW,0.06666666666666667,0,0,0,1,260
34049,0.9583240747451782,1,LOW,0.06666666666666667,0,0,0,1,261
34048,0.7439980506896973,1,LOW,0.06666666666666667,0,0,0,1,262
34047,0.9999662637710571,1,LOW,0.06666666666666667,0,0,0,1,263
22420,0.9849008917808533,1,LOW,0.06666666666666667,0,0,0,1,264
45683,0.9708951711654663,1,LOW,0.2,0,0,0,3,265
45709,0.8584162592887878,1,LOW,0.13333333333333333,0,0,0,2,266
45682,0.9461615085601807,1,LOW,0.2,0,0,0,3,267
45663,0.6260302066802979,1,LOW,0.06666666666666667,0,0,0,1,268
29309,0.8182719945907593,1,LOW,0.06666666666666667,0,0,0,1,269
29308,0.9947649240493774,1,LOW,0.06666666666666667,0,0,0,1,270
29307,0.712540864944458,1,LOW,0.06666666666666667,0,0,0,1,271
29306,0.573792576789856,1,LOW,0.06666666666666667,0,0,0,1,272
29305,0.9992113709449768,1,LOW,0.06666666666666667,0,0,0,1,273
29304,0.7475217580795288,1,LOW,0.06666666666666667,0,0,0,1,274
29303,0.8412529826164246,1,LOW,0.06666666666666667,0,0,0,1,275
29302,0.9775881171226501,1,LOW,0.06666666666666667,0,0,0,1,276
29301,0.9999509453773499,1,LOW,0.06666666666666667,0,0,0,1,277
29300,0.9945369362831116,1,LOW,0.06666666666666667,0,0,0,1,278
45674,0.9989703297615051,1,LOW,0.06666666666666667,0,0,0,1,279
45675,0.9979251623153687,1,LOW,0.06666666666666667,0,0,0,1,280
45676,0.9489855766296387,1,LOW,0.06666666666666667,0,0,0,1,281
45677,0.953606367111206,1,LOW,0.06666666666666667,0,0,0,1,282
45678,0.9887447357177734,1,LOW,0.13333333333333333,0,0,0,2,283
45679,0.9621412754058838,1,LOW,0.2,0,0,0,3,284
45680,0.9186398386955261,1,LOW,0.2,0,0,0,3,285
45681,0.8996479511260986,1,LOW,0.2,0,0,0,3,286
34046,0.9911020398139954,1,LOW,0.06666666666666667,0,0,0,1,287
22391,0.963726282119751,1,LOW,0.06666666666666667,0,0,0,1,288
22390,0.7336615324020386,1,LOW,0.06666666666666667,0,0,0,1,289
45197,0.736182451248169,1,LOW,0.06666666666666667,0,0,0,1,290
5065,0.7310260534286499,1,LOW,0.06666666666666667,0,0,0,1,291
5064,0.7352074384689331,1,LOW,0.06666666666666667,0,0,0,1,292
45187,0.9604107737541199,1,LOW,0.06666666666666667,0,0,0,1,293
45186,0.7366089820861816,1,LOW,0.06666666666666667,0,0,0,1,294
45185,0.7380499839782715,1,LOW,0.06666666666666667,0,0,0,1,295
45184,0.7310507893562317,1,LOW,0.06666666666666667,0,0,0,1,296
45183,0.8466752171516418,1,LOW,0.06666666666666667,0,0,0,1,297
22389,0.7763128280639648,1,LOW,0.06666666666666667,0,0,0,1,298
22388,0.7950371503829956,1,LOW,0.06666666666666667,0,0,0,1,299
22387,0.7370603084564209,1,LOW,0.06666666666666667,0,0,0,1,300
45700,0.6598993539810181,1,LOW,0.13333333333333333,0,0,0,2,301
45701,0.6705644726753235,1,LOW,0.06666666666666667,0,0,0,1,302
45702,0.893130898475647,1,LOW,0.06666666666666667,0,0,0,1,303
45703,0.9901646971702576,1,LOW,0.06666666666666667,0,0,0,1,304
45704,0.9768815636634827,1,LOW,0.13333333333333333,0,0,0,2,305
45705,0.9988002181053162,1,LOW,0.13333333333333333,0,0,0,2,306
45706,0.9905778765678406,1,LOW,0.13333333333333333,0,0,0,2,307
45707,0.9749070405960083,1,LOW,0.13333333333333333,0,0,0,2,308
45708,0.8588395714759827,1,LOW,0.13333333333333333,0,0,0,2,309
5066,0.745006799697876,1,LOW,0.06666666666666667,0,0,0,1,310
5067,0.7346950173377991,1,LOW,0.06666666666666667,0,0,0,1,311
5068,0.7395362257957458,1,LOW,0.06666666666666667,0,0,0,1,312
45188,0.7348586320877075,1,LOW,0.06666666666666667,0,0,0,1,313
45196,0.7446914315223694,1,LOW,0.06666666666666667,0,0,0,1,314
45195,0.7351278066635132,1,LOW,0.06666666666666667,0,0,0,1,315
45194,0.7490640878677368,1,LOW,0.06666666666666667,0,0,0,1,316
45193,0.7474395632743835,1,LOW,0.06666666666666667,0,0,0,1,317
45192,0.7355034351348877,1,LOW,0.06666666666666667,0,0,0,1,318
45191,0.7326523065567017,1,LOW,0.06666666666666667,0,0,0,1,319
45190,0.7336844205856323,1,LOW,0.06666666666666667,0,0,0,1,320
45189,0.9640238881111145,1,LOW,0.06666666666666667,0,0,0,1,321
5078,0.7488974332809448,1,LOW,0.06666666666666667,0,0,0,1,322
5069,0.7450847625732422,1,LOW,0.06666666666666667,0,0,0,1,323
5077,0.7353763580322266,1,LOW,0.06666666666666667,0,0,0,1,324
5076,0.7318522334098816,1,LOW,0.06666666666666667,0,0,0,1,325
5075,0.7459204196929932,1,LOW,0.06666666666666667,0,0,0,1,326
5074,0.7316262722015381,1,LOW,0.06666666666666667,0,0,0,1,327
5073,0.9603199362754822,1,LOW,0.06666666666666667,0,0,0,1,328
5072,0.7437286376953125,1,LOW,0.06666666666666667,0,0,0,1,329
5071,0.7316384315490723,1,LOW,0.06666666666666667,0,0,0,1,330
5070,0.7360262274742126,1,LOW,0.06666666666666667,0,0,0,1,331
29232,0.996706485748291,1,LOW,0.06666666666666667,0,0,0,1,332
29219,0.9997684359550476,1,LOW,0.06666666666666667,0,0,0,1,333
29221,0.9625183343887329,1,LOW,0.06666666666666667,0,0,0,1,334
29121,0.999676525592804,1,LOW,0.06666666666666667,0,0,0,1,335
29129,0.6050058007240295,1,LOW,0.13333333333333333,0,0,0,2,336
29128,0.9947959780693054,1,LOW,0.13333333333333333,0,0,0,2,337
29127,0.9997641444206238,1,LOW,0.13333333333333333,0,0,0,2,338
29126,0.9990695118904114,1,LOW,0.13333333333333333,0,0,0,2,339
29125,0.9872854351997375,1,LOW,0.06666666666666667,0,0,0,1,340
29124,0.9534580111503601,1,LOW,0.06666666666666667,0,0,0,1,341
29123,0.9775834083557129,1,LOW,0.06666666666666667,0,0,0,1,342
29122,0.9773741960525513,1,LOW,0.06666666666666667,0,0,0,1,343
29120,0.7873995304107666,1,LOW,0.06666666666666667,0,0,0,1,344
45963,0.922577977180481,1,LOW,0.06666666666666667,0,0,0,1,345
29119,0.791753888130188,1,LOW,0.06666666666666667,0,0,0,1,346
29118,0.9786351323127747,1,LOW,0.06666666666666667,0,0,0,1,347
29117,0.7446668148040771,1,LOW,0.06666666666666667,0,0,0,1,348
29116,0.7949367165565491,1,LOW,0.06666666666666667,0,0,0,1,349
29115,0.9549688696861267,1,LOW,0.06666666666666667,0,0,0,1,350
11724,0.9957433342933655,1,LOW,0.13333333333333333,0,0,0,2,351
11725,0.9995921850204468,1,LOW,0.13333333333333333,0,0,0,2,352
11726,0.9622193574905396,1,LOW,0.13333333333333333,0,0,0,2,353
29130,0.9999424815177917,1,LOW,0.06666666666666667,0,0,0,1,354
45962,0.9999740719795227,1,LOW,0.06666666666666667,0,0,0,1,355
11728,0.9998591542243958,1,LOW,0.13333333333333333,0,0,0,2,356
45951,0.6014862060546875,1,LOW,0.13333333333333333,0,0,0,2,357
45943,0.9604952335357666,1,LOW,0.06666666666666667,0,0,0,1,358
45944,0.755901038646698,1,LOW,0.06666666666666667,0,0,0,1,359
45945,0.9250597953796387,1,LOW,0.06666666666666667,0,0,0,1,360
45946,0.8130884170532227,1,LOW,0.06666666666666667,0,0,0,1,361
45947,0.9298902153968811,1,LOW,0.06666666666666667,0,0,0,1,362
45948,0.9996469616889954,1,LOW,0.06666666666666667,0,0,0,1,363
45949,0.781294584274292,1,LOW,0.13333333333333333,0,0,0,2,364
45950,0.5878208875656128,1,LOW,0.13333333333333333,0,0,0,2,365
45952,0.9011579155921936,1,LOW,0.06666666666666667,0,0,0,1,366
45961,0.7645499110221863,1,LOW,0.06666666666666667,0,0,0,1,367
45953,0.7781307697296143,1,LOW,0.06666666666666667,0,0,0,1,368
45954,0.8809905052185059,1,LOW,0.06666666666666667,0,0,0,1,369
45955,0.7746596932411194,1,LOW,0.06666666666666667,0,0,0,1,370
