sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority,risk_score,risk_level,log_count,log_levels,sample_messages
87272,1.5124071162432104,1,LOW,0.06666666666666667,0,0,0,1,70,80.62035581216053,CRITICAL,15,"INFO, TRACE, DEBUG","<==      Total: 0 | ==> Parameters: jhong(String), jhong(String), jhong(String) | Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@363fad6c]"
87271,1.5124071162432104,1,LOW,0.06666666666666667,0,0,0,1,71,80.62035581216053,CRITICAL,15,"INFO, DEBUG","==>  Preparing: select count(case when std_data_prcs_stts_cd = '1' then 1 else null end) as CNT1 -- 요청 , count(case when std_data_prcs_stts_cd = '2' and prcr_id = ? then 'x' else null end) as CNT2 -- 검토 , count(case when std_data_prcs_stts_cd = '3' and prcr_id = ? then 'x' else null end) as CNT3 -- 반려 , count(case when std_data_prcs_stts_cd = '4' and prcr_id = ? then 'x' else null end) as CNT4 -- 승인 , count(case when std_data_prcs_stts_cd = '5' then 'x' else null end) as CNT5 -- 완료 from stdm.tms_std_word_reg_rqstdoc_m | <==      Total: 0 | ==> Parameters: jhong(String), jhong(String), jhong(String)"
87270,1.5124071162432104,1,LOW,0.06666666666666667,0,0,0,1,72,80.62035581216053,CRITICAL,15,"INFO, TRACE, DEBUG","binding parameter [2] as [VARCHAR] - [N] | ==>  Preparing: select count(case when std_data_prcs_stts_cd = '1' then 1 else null end) as CNT1 -- 요청 , count(case when std_data_prcs_stts_cd = '2' and prcr_id = ? then 'x' else null end) as CNT2 -- 검토 , count(case when std_data_prcs_stts_cd = '3' and prcr_id = ? then 'x' else null end) as CNT3 -- 반려 , count(case when std_data_prcs_stts_cd = '4' and prcr_id = ? then 'x' else null end) as CNT4 -- 승인 , count(case when std_data_prcs_stts_cd = '5' then 'x' else null end) as CNT5 -- 완료 from stdm.tms_std_word_reg_rqstdoc_m | <==      Total: 0"
81741,1.5134651609622658,1,LOW,0.06666666666666667,0,0,0,1,129,80.6732580481133,CRITICAL,15,"INFO, DEBUG",doFilterInternal :::: YTBjN2VjM2EtN2MwMC00OGI4LTkyOWYtYzUxY2I1ZWYyNTM4 // a0c7ec3a-7c00-48b8-929f-c51cb5ef2538 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222 | Converted value on extraction: manager -> kr.re.bbp.code.CodeValue@31c91222
54721,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,134,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG",extracted value ([col_0_0_] : [VARCHAR]) - [MP_LTOT_DATA] | extracted value ([col_2_0_] : [VARCHAR]) - [데이터백업관리] | doFilterInternal :::: NDc0YzNhYzYtYzljYS00NDYyLWExYWYtYmIxODU4YjI0OTgx // 474c3ac6-c9ca-4462-a1af-bb1858b24981
54714,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,136,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG",extracted value ([col_1_0_] : [VARCHAR]) - [ROLE_MP_RADMIN] | extracted value ([col_3_0_] : [VARCHAR]) - [N] | extracted value ([col_3_0_] : [VARCHAR]) - [N]
54715,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,137,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG","extracted value ([col_3_0_] : [VARCHAR]) - [N] | extracted value ([col_3_0_] : [VARCHAR]) - [N] | [channel=0xf3fa6295, /192.168.0.54:57794 -> 192.168.0.54/192.168.0.54:6379, epid=0x1] write() writeAndFlush command AsyncCommand [type=GET, output=ValueOutput [output=null, error='null'], commandType=io.lettuce.core.protocol.Command]"
54716,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,138,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG","extracted value ([col_3_0_] : [VARCHAR]) - [N] | [channel=0xf3fa6295, /192.168.0.54:57794 -> 192.168.0.54/192.168.0.54:6379, epid=0x1] write() writeAndFlush command AsyncCommand [type=GET, output=ValueOutput [output=null, error='null'], commandType=io.lettuce.core.protocol.Command] | [channel=0xf3fa6295, /192.168.0.54:57794 -> 192.168.0.54/192.168.0.54:6379, epid=0x1, chid=0x1] Stack contains: 1 commands"
54717,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,139,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG","[channel=0xf3fa6295, /192.168.0.54:57794 -> 192.168.0.54/192.168.0.54:6379, epid=0x1] write() writeAndFlush command AsyncCommand [type=GET, output=ValueOutput [output=null, error='null'], commandType=io.lettuce.core.protocol.Command] | [channel=0xf3fa6295, /192.168.0.54:57794 -> 192.168.0.54/192.168.0.54:6379, epid=0x1, chid=0x1] Stack contains: 1 commands | extracted value ([col_2_0_] : [VARCHAR]) - [분양자원관리]"
54718,1.7315224886968004,1,LOW,0.13333333333333333,0,0,0,2,140,91.57612443484001,CRITICAL,15,"INFO, TRACE, DEBUG","[channel=0xf3fa6295, /192.168.0.54:57794 -> 192.168.0.54/192.168.0.54:6379, epid=0x1, chid=0x1] Stack contains: 1 commands | extracted value ([col_2_0_] : [VARCHAR]) - [분양자원관리] | extracted value ([col_0_0_] : [VARCHAR]) - [MP_CLINC_ARTCL]"
54719,1.7315224886968004,1,LOW,0.13333333333333333,0,0,0,2,141,91.57612443484001,CRITICAL,15,"INFO, TRACE, DEBUG",extracted value ([col_2_0_] : [VARCHAR]) - [분양자원관리] | extracted value ([col_0_0_] : [VARCHAR]) - [MP_CLINC_ARTCL] | extracted value ([col_0_0_] : [VARCHAR]) - [MP_LTOT_DATA]
54720,1.5829474422433052,1,LOW,0.13333333333333333,0,0,0,2,142,84.14737211216526,CRITICAL,15,"INFO, TRACE, DEBUG",extracted value ([col_0_0_] : [VARCHAR]) - [MP_CLINC_ARTCL] | extracted value ([col_0_0_] : [VARCHAR]) - [MP_LTOT_DATA] | extracted value ([col_2_0_] : [VARCHAR]) - [데이터백업관리]
